POP2010,OHU2010,MedianFamilyIncome,lapop20,lalowi20,lasnap20,TractLOWI,TractSNAP,lapop20_share,lalowi20_share,lasnap20_share
133801,51457,2535332,0.0,0.0,0.0,41256,4213,0.0,0.0,0.0
13144,5490,240762,0.0,0.0,0.0,4427,680,0.0,0.0,0.0
40661,14956,534560,0.0,0.0,0.0,14701,2941,0.0,0.0,0.0
52217,20333,837113,0.0,0.0,0.0,20321,3340,0.0,0.0,0.0
13453,5598,156511,0.0,0.0,0.0,5858,1083,0.0,0.0,0.0
39464,15826,350609,0.0,0.0,0.0,15935,3176,0.0,0.0,0.0
168148,67577,1814437,0.0,0.0,0.0,73735,10339,0.0,0.0,0.0
20510,8989,406522,0.0,0.0,0.0,6310,886,0.0,0.0,0.0
141752,55373,1403880,0.0,0.0,0.0,59718,7826,0.0,0.0,0.0
46639,18430,477763,0.0,0.0,0.0,22395,4376,0.0,0.0,0.0
134168,47997,1153731,0.0,0.0,0.0,78589,14149,0.0,0.0,0.0
93643,38693,1024084,0.0,0.0,0.0,38537,6184,0.0,0.0,0.0
138428,53140,1472518,0.0,0.0,0.0,56982,8068,0.0,0.0,0.0
67810,27466,564707,0.0,0.0,0.0,31872,5686,0.0,0.0,0.0
63431,24005,473684,0.0,0.0,0.0,32658,5293,0.0,0.0,0.0
36157,13614,269356,0.0,0.0,0.0,19416,3492,0.0,0.0,0.0
60585,23589,702309,0.0,0.0,0.0,23331,3555,0.0,0.0,0.0
47401,19416,461732,0.0,0.0,0.0,17621,2582,0.0,0.0,0.0
73673,29914,1024811,0.0,0.0,0.0,34435,5271,0.0,0.0,0.0
13981,5672,179034,0.0,0.0,0.0,6837,607,0.0,0.0,0.0
33090,14394,378140,0.0,0.0,0.0,10767,1530,0.0,0.0,0.0
4407,1595,38690,27.71315721,16.29822112,2.50767959,1998,340,0.6288440483321988,0.3698257572044475,0.7375528205882353
201292,67864,3179962,0.0,0.0,0.0,55725,6879,0.0,0.0,0.0
45422,17395,433744,0.0,0.0,0.0,23336,3951,0.0,0.0,0.0
900993,345645,16345098,0.0,0.0,0.0,248067,25053,0.0,0.0,0.0
20972,8321,279747,0.0,0.0,0.0,9878,1667,0.0,0.0,0.0
13228,5526,123924,0.0,0.0,0.0,6811,1461,0.0,0.0,0.0
51079,20403,814279,0.0,0.0,0.0,22882,1942,0.0,0.0,0.0
122623,47831,1244794,0.0,0.0,0.0,53436,9022,0.0,0.0,0.0
69340,28360,575165,0.0,0.0,0.0,34919,5348,0.0,0.0,0.0
81234,31962,840374,0.0,0.0,0.0,37097,5762,0.0,0.0,0.0
38406,15486,346418,0.0,0.0,0.0,16598,1961,0.0,0.0,0.0
17818,7644,239578,0.0,0.0,0.0,7442,1277,0.0,0.0,0.0
2343,1098,61071,10.85133658,2.676555554,0.105520565,618,23,0.4631385650874947,0.11423625924029024,0.4587850652173913
11066,4826,270282,652.80823604,120.71838391999998,10.749605574,2602,271,5.899224977769745,1.090894486896801,3.9666441232472325
6660,2233,187455,972.7190830659999,361.860559417,25.839336019,3886,489,14.605391637627626,5.433341732987987,5.284117795296524
783,358,95417,655.4215889,172.4793658,3.36098732,225,4,83.70646090676883,22.02801606641124,84.024683
6429,2832,223302,1004.0518462000001,292.63174754,25.834534503,1622,238,15.61754310468191,4.5517459564473475,10.854846429831932
3151,1385,163525,83.11051067,11.54224806,0.731984704,546,34,2.637591579498572,0.36630428625833067,2.152896188235294
1968,913,78750,1433.207586,443.6857141,34.08806389,675,50,72.8255887195122,22.54500579776423,68.17612778
81308,33976,1569139,1023.4047765,252.60371838,14.814788929,17427,2322,1.2586766080828453,0.3106751099276824,0.6380184723944875
149778,63899,2387428,435.88329167,90.193226885,7.815217753000001,43620,5537,0.2910195700770474,0.06021794047523668,0.14114534500632114
3993,1818,159005,479.4774346,135.85193969999997,8.69027854,899,76,12.00794977710994,3.4022524342599545,11.434577026315788
5289,2180,186847,15.69218997,1.86691648,0.27634501899999997,1309,158,0.2966948377765173,0.03529809945169219,0.17490191075949366
2071,977,72031,86.15747089,25.83833155,1.303716484,532,33,4.160186909222598,1.24762585948817,3.950656012121212
3536,1401,78264,551.0336103999999,160.5383054,9.829861422999999,954,68,15.583529705882352,4.540110446832579,14.455678563235292
2385,1057,57361,208.60723059999998,60.27233134,6.640042806,744,94,8.746634406708594,2.527141775262055,7.0638753255319155
3550,1594,52083,236.6621689,70.94393575,7.9571074170000005,1198,136,6.666539969014085,1.9984207253521125,5.850814277205883
3343,1495,69717,283.37145699999996,74.82038472,10.17664703,784,116,8.476561681124737,2.2381209907268924,8.772971577586206
1680,774,72188,1680.0,611.1001888,68.71018295,623,68,100.0,36.37501123809523,101.04438669117648
66861,27417,1218535,0.0,0.0,0.0,21838,2576,0.0,0.0,0.0
2394,1128,61771,432.74252970000003,133.1015497,13.2191896,727,82,18.07612906015038,5.559797397660819,16.120962926829268
2420,1131,67667,10.6859578,2.0584847930000003,0.18964710199999998,571,67,0.4415685041322314,0.08506135508264463,0.28305537611940296
2477,1056,130288,2237.0973596,580.8921826,65.08277326999999,635,75,90.314790456197,23.45144055712555,86.77703102666665
2435,1059,63906,2097.638801,557.9546033,42.66350859,672,51,86.14533063655031,22.91394674743327,83.6539384117647
4139,1825,136572,53.7613181,13.296303514,1.169169777,947,101,1.2988963058709833,0.3212443467987437,1.1575938386138613
1990,843,63889,466.19944069999997,157.402389,11.74017467,491,49,23.42710757286432,7.909667788944724,23.959540142857144
5395,2377,125847,1367.28216,427.82409690000003,43.73148112,1869,191,25.3435062094532,7.9300110639481005,22.896063413612563
2809,1307,53304,19.25698671,6.418995612000001,0.448573093,840,90,0.6855459846920612,0.22851532972588112,0.4984145477777777
6360,2410,323567,410.78751889,99.8879425,5.55325751,2294,172,6.458923252987421,1.5705651336477986,3.228638087209302
8962,3897,132769,631.75321889,207.255635781,11.155823498999998,2392,172,7.049243683218032,2.31260472864316,6.485943894767441
8424,3625,242143,72.67064809,17.32798,0.9418943540000001,1946,169,0.8626620143637227,0.20569776828110162,0.5573339372781065
27471,11289,363606,3365.5340589,916.5503572900001,47.457746359,5733,705,12.251225142513924,3.3364288059772123,6.73159522822695
7673,2793,225548,69.90364419,13.43617885,0.7109950420000001,2078,121,0.9110340699856639,0.17510985077544636,0.5875992082644629
3126,1474,64875,2378.741486,609.6807524000001,59.79128734,764,78,76.09537703134997,19.503542943058225,76.65549658974359
1846,756,76779,115.6905878,25.12844484,3.1191664269999997,386,52,6.267095763813652,1.3612375319609968,5.9983969749999995
7413,3257,329378,657.43409089,184.962505317,8.958410375,1846,242,8.868664385404019,2.4951100137191418,3.7018224690082646
4357,1835,129412,53.869862002,17.131166262,1.239283432,1179,131,1.2363980262106955,0.393187199036034,0.9460178870229007
11451,4955,200238,567.16693,118.43911969999999,13.12230221,3294,478,4.952990393852065,1.0343124591738713,2.745251508368201
5457,2310,210695,1.97299999,0.488437805,0.020098472,1332,188,0.03615539655488363,0.008950665292285139,0.010690676595744679
2470,1061,82656,161.0189416,28.51602309,5.505347265,569,81,6.518985489878543,1.15449486194332,6.7967250185185195
16321,6651,453452,472.5126115,105.0649927,5.149876663,3965,470,2.895120467495864,0.64374114760125,1.09571843893617
13937,4783,185798,0.0,0.0,0.0,8108,1429,0.0,0.0,0.0
3829,1675,145599,0.0,0.0,0.0,867,71,0.0,0.0,0.0
1321,645,56250,750.3145082999999,208.6101705,32.26227855,367,53,56.798978675246026,15.791837282361849,60.87222367924527
4153,1158,76357,606.5081032,368.00149510000006,67.14937534,2512,372,14.604095911389358,8.861100291355648,18.050907349462367
727,326,71964,337.22247539999995,91.49812591,6.972216805,194,14,46.38548492434662,12.585711954607978,49.80154860714286
24199,10085,654871,117.570641705,20.191813565,1.3574407240000002,5337,768,0.4858491743667094,0.08344069409892971,0.17675009427083335
1975,864,68173,395.03904930000004,74.90350766,7.2359157089999995,455,37,20.001977179746838,3.792582666329114,19.556528943243244
21100,8931,407552,1553.8506029999999,334.78364340999997,42.639702795,5285,1091,7.364220867298578,1.5866523384360187,3.9083137300641613
2246,1048,71845,69.3951842,12.30813065,2.60311376,624,79,3.089723250222618,0.5480022551202137,3.295080708860759
8121,3394,297589,0.0,0.0,0.0,1955,243,0.0,0.0,0.0
11119,4746,374194,160.53072680000002,42.60677879,4.530545844,3116,614,1.443751477650868,0.38318894495907907,0.737873915960912
61675,25029,943906,2111.4862864999996,506.29533403,35.669322596,16924,1658,3.423569171463315,0.8209085270044589,2.15134635681544
4207,1943,117969,3.720644966,0.8018178090000001,0.076501689,1300,154,0.08843938592821489,0.019059134989303544,0.04967642142857143
22398,9293,643823,205.0674334,18.44131608,7.869635617999999,5424,656,0.915561359942852,0.08233465523707474,1.199639575914634
31364,12466,562579,0.0,0.0,0.0,9908,1343,0.0,0.0,0.0
6685,2841,175776,0.0,0.0,0.0,2354,190,0.0,0.0,0.0
460,187,49375,456.2348236,201.2800701,7.8516295210000004,210,8,99.18148339130435,43.75653697826087,98.14536901250001
690,293,62188,146.63040769999998,66.32836733,5.868793507,356,31,21.250783724637678,9.61280685942029,18.931591958064516
478,196,54821,477.99999840000004,165.7710438,2.351999995,206,3,99.99999966527197,34.680134686192474,78.39999983333334
5505,2336,126670,0.0,0.0,0.0,1628,123,0.0,0.0,0.0
11308,4738,172363,340.6533217,124.4512334,6.108004369,4235,570,3.0124984232401837,1.1005591917226742,1.071579713859649
2099,942,53971,1294.797562,518.2941112999999,23.89625928,821,39,61.686401238685086,24.692430266793707,61.27245969230769
3145,1449,45417,81.05985955,39.61960406,3.714641757,1218,148,2.5774200174880764,1.2597648349761525,2.509893079054054
46102,18037,742033,30.91542333,12.95949569,1.048826561,14192,1368,0.06705874654028025,0.028110484772894885,0.07666860826023392
6858,2906,182245,0.0,0.0,0.0,2134,259,0.0,0.0,0.0
8395,3391,185742,0.0,0.0,0.0,2472,255,0.0,0.0,0.0
25241,9698,453653,0.0,0.0,0.0,4864,515,0.0,0.0,0.0
8852,3539,123972,0.0,0.0,0.0,2674,151,0.0,0.0,0.0
3966,1681,55273,3.1796056239999997,1.028998595,0.08795836300000001,1470,113,0.0801715991931417,0.025945501638930914,0.07783925929203542
5713,2530,116736,1558.8472723,586.4992631,24.47655404,1929,129,27.28596660773674,10.266046964817084,18.974072899224804
9998,4298,207635,63.70458883,19.65596507,1.4237756169999998,2798,297,0.637173322964593,0.19659897049409883,0.4793857296296295
6542,2649,116415,0.0,0.0,0.0,2156,230,0.0,0.0,0.0
10515,3618,196195,0.0,0.0,0.0,3608,363,0.0,0.0,0.0
9139,3756,179357,0.0,0.0,0.0,2982,141,0.0,0.0,0.0
10939,4714,210546,774.2644002100001,219.76003952000002,15.672673559,3630,309,7.078018102294544,2.0089591326446663,5.072062640453074
21006,7218,230860,0.0,0.0,0.0,9045,860,0.0,0.0,0.0
9182,3684,118875,1405.415868,573.3617867,35.13143277,2846,291,15.306206360270094,6.244410658897844,12.072657309278352
24326,8899,394356,21.4472931,7.10590071,0.50126608,9737,945,0.08816613129984378,0.029211135040697195,0.053044029629629626
1941,867,58631,0.0,0.0,0.0,629,46,0.0,0.0,0.0
6000,2370,122404,0.0,0.0,0.0,1888,150,0.0,0.0,0.0
36691,14990,506512,0.0,0.0,0.0,12280,1440,0.0,0.0,0.0
517110,202411,10877981,0.0,0.0,0.0,170417,23040,0.0,0.0,0.0
2008,897,55833,13.11826768,4.278817098999999,0.494677071,656,74,0.6533001832669323,0.2130885009462151,0.6684825283783784
5890,2483,125122,0.0,0.0,0.0,1552,169,0.0,0.0,0.0
3225,1406,116060,0.0,0.0,0.0,1012,153,0.0,0.0,0.0
2756,1168,58672,1750.8205010000001,539.5081319,36.02967,769,54,63.527594375907114,19.575766759796807,66.72161111111112
4959,2185,52656,0.0,0.0,0.0,1871,194,0.0,0.0,0.0
22311,9422,433367,0.0,0.0,0.0,6513,839,0.0,0.0,0.0
2057,961,58333,1860.290473,640.4952766,65.80831342,650,66,90.43706723383569,31.137349372873118,99.7095657878788
2049,935,48693,35.75416841,10.780648199999998,1.0265877509999999,701,55,1.7449569746217666,0.526141932650073,1.8665231836363636
2044,849,62308,0.0,0.0,0.0,619,41,0.0,0.0,0.0
614,277,46979,610.2192391,287.5633802,9.070764172999999,295,9,99.38424089576547,46.834426742671006,100.78626858888889
2538,1069,54107,754.0300923,307.755114,16.04385101,985,53,29.709617505910163,12.125891016548461,30.271417
58607,22196,842687,0.0,0.0,0.0,22262,2997,0.0,0.0,0.0
9124,3563,206342,0.0,0.0,0.0,2607,268,0.0,0.0,0.0
3423,1519,55275,0.0,0.0,0.0,1118,107,0.0,0.0,0.0
967,414,57717,825.197488,268.8197931,17.15329127,373,22,85.33583123061014,27.79935812823165,77.96950577272727
2908,1301,54904,599.8115914,274.7858906,32.44335159,1304,161,20.626258301237964,9.449308480055022,20.151150055900622
10435,4447,237263,402.05781009,101.8897927,8.819132461999999,3707,268,3.852973743076186,0.9764235045519885,3.2907210679104475
736,326,45139,15.08352136,5.4620630310000005,0.413115965,239,20,2.049391489130435,0.7421281292119566,2.065579825
6274,2625,127813,0.0,0.0,0.0,1742,217,0.0,0.0,0.0
7547,3348,152576,0.0,0.0,0.0,2386,298,0.0,0.0,0.0
5217,1847,114578,0.0,0.0,0.0,1321,139,0.0,0.0,0.0
6489,2681,130352,0.0,0.0,0.0,1949,208,0.0,0.0,0.0
8368,3753,166131,23.66737037,6.047287345,0.897337191,2397,303,0.28283186388623327,0.07226681817638624,0.2961508881188119
824,381,46071,295.8724667,123.3135585,3.007500978,308,9,35.90685275485438,14.965237682038834,33.416677533333335
3821,1673,55061,0.820496385,0.327394139,0.020159616,1443,120,0.021473341664485737,0.008568284192619732,0.01679968
8701,3647,171446,0.0,0.0,0.0,3056,266,0.0,0.0,0.0
285407,113373,4946621,0.0,0.0,0.0,90773,10845,0.0,0.0,0.0
36288,15025,525794,925.8204967,208.22156225999998,8.002986178999999,10812,1545,2.5513130971671076,0.5738028060515873,0.5179926329449838
763,325,56250,9.140118925,2.281842779,0.147286117,179,16,1.1979186009174312,0.29906196317169076,0.92053823125
632,275,55500,131.1116134,48.55117002,3.974803736,207,18,20.74550844936709,7.682147155063292,22.082242977777778
34876,13939,552370,0.0,0.0,0.0,12566,1463,0.0,0.0,0.0
539,211,59286,419.98345589999997,116.3334453,0.0,118,0,77.91900851576995,21.583199499072357,
7845,3151,177151,0.0,0.0,0.0,2565,362,0.0,0.0,0.0
5042,2085,51544,64.47416927,24.24145027,2.787251009,1834,234,1.2787419529948434,0.4807903663228878,1.1911329098290597
3735,1525,57266,0.0,0.0,0.0,1270,96,0.0,0.0,0.0
7248,2952,146563,0.0,0.0,0.0,2157,295,0.0,0.0,0.0
4500,2079,113816,36.12532594,8.192805921,0.43211063899999996,1584,184,0.802785020888889,0.1820623538,0.2348427385869565
15740,6362,326569,0.0,0.0,0.0,4347,523,0.0,0.0,0.0
2773,1230,51324,0.0,0.0,0.0,1173,134,0.0,0.0,0.0
2970,1239,67772,98.63819142,32.38180443,2.387621384,759,77,3.321151226262626,1.0902964454545456,3.1008069922077923
9188,3779,200997,0.0,0.0,0.0,2343,194,0.0,0.0,0.0
7266,2911,127508,0.0,0.0,0.0,1851,118,0.0,0.0,0.0
32237,12658,474392,0.0,0.0,0.0,8531,824,0.0,0.0,0.0
5406,2212,132112,0.0,0.0,0.0,1508,85,0.0,0.0,0.0
11055,4663,182594,0.0,0.0,0.0,3430,371,0.0,0.0,0.0
8363,3718,162318,0.0,0.0,0.0,3124,374,0.0,0.0,0.0
1526,685,57232,138.1962794,45.99961879999999,4.846186135,460,57,9.056112673656619,3.0143917955439052,8.502080938596492
14200,5131,228576,0.0,0.0,0.0,4901,383,0.0,0.0,0.0
158840,58102,3482823,0.0,0.0,0.0,32289,3309,0.0,0.0,0.0
20780,8040,370217,0.0,0.0,0.0,4849,438,0.0,0.0,0.0
36970,14928,617951,0.0,0.0,0.0,13892,1869,0.0,0.0,0.0
16750,6266,288018,0.0,0.0,0.0,3463,304,0.0,0.0,0.0
5469,2380,92787,430.88589630000007,194.60316569999998,7.790039012,2328,182,7.878696220515636,3.5582952221612723,4.280241215384615
3152,1392,54777,145.3091901,50.77274354,4.039067151,1052,84,4.610063137690355,1.6108103914974619,4.808413275
1311,577,54276,740.9907889,298.2221502,12.05046762,434,19,56.521036529366896,22.74768498855835,63.42351378947369
6129,2387,128350,0.0,0.0,0.0,1886,197,0.0,0.0,0.0
5228,2296,111805,0.0,0.0,0.0,1912,240,0.0,0.0,0.0
647,291,57206,529.6826096,143.42612340000002,2.875246709,202,4,81.86748216383307,22.167870695517777,71.881167725
6940,2158,93521,0.0,0.0,0.0,3704,431,0.0,0.0,0.0
4260,1922,114882,0.0,0.0,0.0,1634,166,0.0,0.0,0.0
20234,7761,427095,0.0,0.0,0.0,3655,418,0.0,0.0,0.0
9595,3507,148196,0.0,0.0,0.0,2944,142,0.0,0.0,0.0
3812,1604,105867,0.0,0.0,0.0,1306,136,0.0,0.0,0.0
818,350,54000,468.79940939999994,169.71865369999998,7.763420843,307,16,57.31044124694375,20.748001674816624,48.52138026875
13665,5564,259087,0.0,0.0,0.0,3532,327,0.0,0.0,0.0
60088,24766,1027861,0.0,0.0,0.0,14445,2409,0.0,0.0,0.0
47818,21052,697511,0.0,0.0,0.0,12790,1574,0.0,0.0,0.0
77117,30204,1127263,0.0,0.0,0.0,19607,3172,0.0,0.0,0.0
33055,14171,606453,187.0292603,66.03931697,6.71938633,11393,2066,0.5658123137195583,0.19978616539101496,0.3252365116166505
89118,35986,1418937,0.0,0.0,0.0,22838,2681,0.0,0.0,0.0
400721,155466,6937440,0.0,0.0,0.0,86034,12912,0.0,0.0,0.0
146445,57069,2922270,0.0,0.0,0.0,32828,5427,0.0,0.0,0.0
295223,115033,6141156,0.0,0.0,0.0,46134,5396,0.0,0.0,0.0
123143,47100,1962529,0.0,0.0,0.0,31895,5185,0.0,0.0,0.0
43742,18126,680762,0.0,0.0,0.0,11377,1621,0.0,0.0,0.0
274549,102847,4425328,0.0,0.0,0.0,89897,12627,0.0,0.0,0.0
905116,335730,19149468,0.0,0.0,0.0,169353,16288,0.0,0.0,0.0
448734,166318,10981103,0.0,0.0,0.0,72121,8316,0.0,0.0,0.0
513657,190980,9963515,0.0,0.0,0.0,143952,22091,0.0,0.0,0.0
97265,40812,2492796,0.0,0.0,0.0,23811,2887,0.0,0.0,0.0
156898,51931,1771574,0.0,0.0,0.0,57166,8798,0.0,0.0,0.0
783969,283712,15311478,0.0,0.0,0.0,269105,43090,0.0,0.0,0.0
288288,104271,5704387,0.0,0.0,0.0,54247,8383,0.0,0.0,0.0
634266,246437,12104495,0.0,0.0,0.0,236761,34535,0.0,0.0,0.0
128349,47169,3222472,0.0,0.0,0.0,13458,1267,0.0,0.0,0.0
366513,133155,7252494,0.0,0.0,0.0,87091,11858,0.0,0.0,0.0
809858,281186,16689133,0.0,0.0,0.0,165945,15135,0.0,0.0,0.0
630380,233983,14843767,0.0,0.0,0.0,112143,12115,0.0,0.0,0.0
492276,180534,12459740,0.0,0.0,0.0,63171,5441,0.0,0.0,0.0
576567,221111,9810302,0.0,0.0,0.0,152020,16677,0.0,0.0,0.0
501226,166785,7017446,0.0,0.0,0.0,175188,25932,0.0,0.0,0.0
66083,25290,1717337,0.0,0.0,0.0,18192,2855,0.0,0.0,0.0
323444,117759,8284709,0.0,0.0,0.0,44033,3970,0.0,0.0,0.0
149265,54752,4134658,0.0,0.0,0.0,22776,2188,0.0,0.0,0.0
536499,188118,9480330,0.0,0.0,0.0,144833,14907,0.0,0.0,0.0
108692,41480,1947799,0.0,0.0,0.0,20563,2770,0.0,0.0,0.0
662564,266000,9711293,0.0,0.0,0.0,258786,36891,0.0,0.0,0.0
3725,1787,46101,3583.47915,1618.908817,159.1662444,1759,133,96.20078255033557,43.46063938255034,119.67386796992483
65645,23691,820185,402.51465721,174.51683201100002,11.378786822,29804,4491,0.6131687976388148,0.2658493899169777,0.2533686667112002
27213,8860,278943,2425.7428222199997,1529.92708694,225.024229073,13769,1813,8.913911815014881,5.622044930511152,12.411705961003861
13750,6011,138022,3420.62794809,1765.30193566,132.839823928,5868,763,24.87729416792727,12.838559532072727,17.410199728440364
48376,18015,620272,1288.3011052000002,504.3574240600001,50.343372847,21769,2820,2.663099688275178,1.0425777742268894,1.7852259874822696
2022,912,56818,92.87784594,36.8512778,5.735984511,890,80,4.593365278931751,1.8225162116716123,7.169980638749999
209233,75532,1840259,24.31868788,11.388956047,2.025774169,110535,14487,0.01162277837625996,0.005443193017831796,0.013983393173189756
53829,20411,741337,377.1328257,78.389298443,14.443849031000001,19202,2572,0.7006127286406956,0.145626518127775,0.5615804444401244
29514,12586,410684,1500.9067001099997,482.30581956000003,81.414863677,11986,2173,5.085405909432811,1.6341594482618418,3.746657325218592
4687,1766,38708,1153.504496,529.4204162,98.24090023,1819,254,24.610721058246213,11.295507066353744,38.67751977559055
695,349,45795,632.4689462,271.33400530000006,34.66543389,281,23,91.00272607194245,39.04086407194246,150.7192777826087
4894,1936,78246,1467.97481,633.0193812000001,80.27385371,2154,407,29.99539865140989,12.934601168778098,19.72330557985258
64727,22236,1145851,1335.5280853719999,442.00542299499995,38.735804232,23573,2666,2.0633245560152638,0.6828764240502416,1.4529558976744186
20497,9219,249405,978.8951387,392.27759900999996,58.97752621,8637,1240,4.775797134702639,1.9138293360491776,4.756252113709677
17950,7663,489839,0.0,0.0,0.0,2194,170,0.0,0.0,0.0
25095,9593,209224,2002.32532291,1317.87825859,173.44501556,15382,2412,7.978981163219766,5.251557117314206,7.190921043117744
71492,21968,632872,17923.189412847,12741.645462603,1522.9741721390003,45949,4138,25.07020283786578,17.822477287812625,36.804595750096674
4881,2114,35230,461.20389220000004,290.7829813,44.12628805,3117,302,9.448963167383734,5.957446861298914,14.611353658940395
63797,24464,750989,1146.5039840880002,564.353307307,152.884664493,29390,4128,1.7971126919573022,0.8846079083765696,3.7036013685319764
9041,4072,121504,577.3151989,224.3824338,18.03043653,4832,610,6.385523713084836,2.4818320296427387,2.9558092672131147
40246,15768,427620,3119.7016777999997,1394.4553212,275.91641398,18600,2312,7.751581965412711,3.464829600954132,11.934100950692041
19846,7299,218743,763.2423632,299.78044869999997,34.181919,10146,1233,3.8458246659276427,1.5105333502972889,2.772256204379562
130044,44404,1925003,8028.373677715999,5412.757808638999,513.9132835150001,52473,5495,6.173582539537387,4.1622510908915435,9.352380045768882
29393,11978,273416,2727.8091339000002,1634.8253018,160.98459889999998,14755,2346,9.280471996393699,5.561954553124894,6.862088614663256
131561,47602,1677534,2050.1675407949997,1701.605033304,253.259848118,44681,5800,1.558339888565,1.2933962445587979,4.3665491054827585
144170,61963,3509408,37.48698736,9.229623999,0.875037684,52170,6152,0.02600193338419921,0.006401903307900394,0.01422362945383615
11988,5917,171045,514.138514428,217.72929027799998,23.066717547,5476,811,4.288776396629963,1.8162269792959624,2.844231510110974
17866,7014,252577,2689.4615688000004,1603.3853371999999,177.84822821,10242,1243,15.053518240232847,8.974506533079591,14.30798296138375
32937,14806,271782,352.29453503999997,229.82059148300002,29.419680612,15770,2189,1.069601162947445,0.6977581184777,1.3439781001370488
16383,6264,185092,899.79605947,440.24506209,98.846218912,7853,1081,5.492254528901911,2.68720662937191,9.143961046438482
4549,1695,49076,969.3717998999999,412.9907111,41.17099865,1642,150,21.30955814244889,9.078714247087271,27.447332433333333
76569,27500,964016,18.979794635,8.549921832,2.3519232899999998,34202,5479,0.024787831413496324,0.011166296845982056,0.04292614144916955
55274,21427,827803,0.0,0.0,0.0,19721,2900,0.0,0.0,0.0
24877,9671,368912,230.821742836,75.896872163,3.409560158,8583,1312,0.9278520031997427,0.30508852419101984,0.25987501204268293
1951269,715365,29792617,4947.17279307,1519.1280866749998,106.20935457,734166,85955,0.25353617533359063,0.07785333988676087,0.12356390503170263
46997,19638,1176191,2.083371999,0.663222386,0.074011424,12970,1427,0.004432989337617294,0.0014112015362682726,0.005186504835318851
48818,17442,1060974,2492.456841627,1078.846817723,109.10215111299999,12309,942,5.105610311006186,2.20993653513663,11.581969332590232
783,389,42045,760.9999994,403.9529668,34.08565297,561,42,97.19029366538953,51.590417215836524,81.15631659523808
1987,836,103906,1986.495161,546.124476,18.47547543,456,17,99.97459290387519,27.484875490689483,108.6792672352941
16528,6289,288932,1813.9670789,933.7352013,69.49567752,4388,572,10.975115433809293,5.649414335067764,12.149593972027972
5775,2213,80082,590.8984342,226.80397209999998,20.39338977,1741,150,10.232007518614719,3.927341508225108,13.595593179999998
5345,1988,106859,4028.976241,1697.6940812000003,112.0574357,1817,142,75.37841423760524,31.76228402619271,78.91368711267606
51980,19808,540915,16.78371605,4.749090032,0.5556932760000001,20161,2163,0.03228879578684109,0.009136379438245478,0.025690858807212207
4772,2240,112356,347.1316988,194.00097209999998,37.32207435,1799,325,7.274344065381391,4.065401762363789,11.483715184615386
43946,18032,475320,3460.73489167,2014.4163883400001,152.664797388,18947,2768,7.874971309493469,4.583844691985619,5.515346726445087
6753,2018,50192,534.9680139,182.3297929,41.59524858,1920,365,7.921931199466902,2.69998212498149,11.395958515068493
4010,1742,68981,0.0,0.0,0.0,876,94,0.0,0.0,0.0
421407,163445,7151851,952.8768467,547.0163176,34.15150663,153792,15592,0.2261179445761461,0.12980712650715343,0.21903223851975373
10030,3707,209297,1022.5692938,214.92248589999997,24.31082058,2650,216,10.195107615154535,2.142796469591226,11.255009527777778
304204,126251,5857804,0.0,0.0,0.0,78642,13338,0.0,0.0,0.0
48946,18208,644273,0.0,0.0,0.0,17179,3077,0.0,0.0,0.0
1385108,483449,15103070,0.0,0.0,0.0,759694,178713,0.0,0.0,0.0
200600,82167,3153472,0.0,0.0,0.0,69579,11979,0.0,0.0,0.0
80317,32263,1074427,0.0,0.0,0.0,31118,4973,0.0,0.0,0.0
80026,31445,1228821,0.0,0.0,0.0,23219,3748,0.0,0.0,0.0
134905,54244,1891357,0.0,0.0,0.0,51942,9435,0.0,0.0,0.0
88830,35462,1206742,0.0,0.0,0.0,28515,5358,0.0,0.0,0.0
50477,20436,658849,0.0,0.0,0.0,18877,3294,0.0,0.0,0.0
82128,31582,1125676,0.979346605,0.22135466,0.057961298,24557,5442,0.0011924637212643678,0.00026952398694720433,0.0010650734656376334
63096,25906,1517084,0.0,0.0,0.0,16686,2298,0.0,0.0,0.0
49336,18671,837000,0.0,0.0,0.0,15657,2644,0.0,0.0,0.0
47980,19898,763214,0.0,0.0,0.0,15676,2462,0.0,0.0,0.0
297488,107965,6728930,0.0,0.0,0.0,61591,9751,0.0,0.0,0.0
919040,383164,14586933,0.0,0.0,0.0,279410,60327,0.0,0.0,0.0
39370,16262,835557,108.8690939,26.39250763,3.2802209,10948,1762,0.27652805156210314,0.06703710345440692,0.18616463677639047
51599,19054,800338,9.527978593000002,3.825695273,0.753078443,18195,3236,0.01846543264985756,0.007414281813601039,0.023271892552533993
55531,22554,828339,0.0,0.0,0.0,20209,3501,0.0,0.0,0.0
60079,23728,911894,0.0,0.0,0.0,17530,2480,0.0,0.0,0.0
49221,19823,904958,0.0,0.0,0.0,14059,1870,0.0,0.0,0.0
4836,2262,264778,255.27658042,56.427495156000006,10.511991446,1245,87,5.278672051695616,1.166821653349876,12.082748788505747
64519,26324,1082608,1.50338853,0.574764852,0.075308887,23037,4821,0.00233014852989042,0.0008908458779584309,0.0015621009541588883
116229,43451,1391119,0.0,0.0,0.0,41309,7424,0.0,0.0,0.0
2504700,916856,46769759,0.0,0.0,0.0,1133788,220205,0.0,0.0,0.0
27087,10514,380580,0.0,0.0,0.0,9040,1848,0.0,0.0,0.0
65393,24409,859464,0.0,0.0,0.0,19047,2995,0.0,0.0,0.0
